date,window_id,window_start,window_end,n_days,n_assets,corr_f_edge_mean,corr_f_edge_median,corr_f_edge_q10,corr_f_edge_q05,corr_f_edge_ltm10,corr_f_edge_frac_neg,corr_f_vertex_mean,corr_f_vertex_median,corr_f_vertex_q10,prec_f_edge_mean,prec_f_edge_median,prec_f_edge_q10,prec_f_edge_q05,prec_f_edge_ltm10,prec_f_edge_frac_neg,prec_f_vertex_mean,prec_f_vertex_median,prec_f_vertex_q10
2012-02-22,286,2011-02-23,2012-02-22,252,151,-3402.165619216827,-3332.725092851105,-5464.756748299989,-6222.894427166332,-6445.751242179019,0.9974358974358974,-2357.6221261625897,-2623.9361683858892,-3954.2275938955363,-198.7535919624386,-189.38460152815225,-313.45733899304196,-359.8422457192975,-377.899154894971,1.0,-180.39871861286383,-172.20842630173837,-257.8686512877047
2012-02-23,287,2011-02-24,2012-02-23,252,151,-3390.1846405676206,-3328.9867333054954,-5428.133896621718,-6143.765995058838,-6396.968487173486,0.9974358974358974,-2310.4190297225114,-2541.7041479676295,-3884.697923880886,-199.03930392485583,-185.7442773639276,-323.36770613565665,-362.04180780157657,-381.7406222260431,1.0,-181.10721728108254,-173.58046536495564,-267.70110870682595
2012-02-24,288,2011-02-25,2012-02-24,252,151,-3391.4199549664067,-3303.6508642636,-5453.664228463331,-6156.572295538968,-6374.809289839846,0.9967928159076331,-2299.820252155712,-2542.4955696733755,-3789.8253459056427,-200.22584905274388,-185.71314877489579,-323.3102113111489,-368.8384955436582,-387.2186199237664,1.0,-181.9402122732387,-172.1665904157618,-267.1471410734783
2012-02-27,289,2011-02-28,2012-02-27,252,151,-3402.2621106409006,-3306.668522067228,-5466.250630857022,-6155.548383169762,-6405.108364201886,0.9967969250480462,-2338.281067306186,-2536.3370142592526,-3847.587796542869,-199.78892102942402,-185.68104816804106,-326.88829667168943,-371.72458991950884,-389.02970759640215,1.0,-181.6588189992368,-176.62100300370895,-261.70455036090175
2012-02-28,290,2011-03-01,2012-02-28,252,151,-3401.749446899433,-3322.236001414606,-5457.494107841713,-6151.3873338278245,-6392.269034036212,0.9967969250480462,-2324.9304502980312,-2538.4371989831784,-3880.849828404036,-200.80363018337664,-185.73288640816315,-331.9497938771604,-378.8594530194695,-392.38625514411996,1.0,-181.65489213861235,-173.8231824658186,-271.7505439707088
2012-02-29,291,2011-03-02,2012-02-29,252,151,-3383.7592566156627,-3314.87911826424,-5429.249711413008,-6125.753298696934,-6331.884860156527,0.9967969250480462,-2296.552136643394,-2465.4747122440413,-3706.0792748839644,-199.68089949278445,-188.1524844057729,-314.79695485128184,-364.7020109949427,-379.9514905778643,1.0,-181.7308673711376,-176.15721227432738,-262.3246406949199
2012-03-01,292,2011-03-03,2012-03-01,252,151,-3387.348522181712,-3320.481656142646,-5427.929582374525,-6121.419198925153,-6362.497756076751,0.9967948717948718,-2309.1175426969885,-2466.0893400342366,-3912.6820613086456,-200.36652359052172,-183.07633910895635,-330.0740583874113,-374.7675073515425,-392.94312835959124,1.0,-181.87435649150368,-179.79880307570443,-247.80621303123095
2012-03-02,293,2011-03-04,2012-03-02,252,151,-3382.3319965699684,-3314.608199150635,-5449.956161077332,-6169.517424977417,-6367.6459736330735,0.9974375400384369,-2301.7062044861996,-2474.7364616124323,-3907.7268034296176,-203.11795290847348,-186.7168030230012,-330.91083936665547,-378.9068658879667,-395.1879419116586,1.0,-183.4076650132519,-171.88437134094832,-262.40547103349763
2012-03-05,294,2011-03-07,2012-03-05,252,151,-3380.631832520786,-3319.3859982864615,-5441.795013770442,-6118.5852521235065,-6367.196755398071,0.9974375400384369,-2308.4965371007443,-2454.3421739019536,-3910.4993689323974,-206.18163811817337,-194.86079844516,-334.95891220657506,-382.103206475297,-405.01616937501507,1.0,-185.26696920696878,-171.75301735618527,-273.8632723627851
2012-03-06,295,2011-03-08,2012-03-06,252,151,-3389.1483412152866,-3338.8101921230314,-5447.478591546018,-6200.410329618487,-6416.792717180172,0.9974375400384369,-2313.3421513271896,-2455.7991064732764,-3905.9812315062454,-207.27817737781373,-192.7016842248045,-337.0420944785382,-385.56384873485325,-404.6233316073817,1.0,-186.52433275623923,-171.21121404891332,-279.54909839710814
2012-03-07,296,2011-03-09,2012-03-07,252,151,-3378.9572764949803,-3326.9765772882247,-5400.376293994203,-6112.304335702282,-6341.94371400855,0.9974375400384369,-2279.6891653913485,-2451.7219130148815,-3777.0551047452036,-207.25106717745868,-194.62069456087056,-338.5431116429868,-386.701530638215,-406.8211264284637,1.0,-186.31493814798785,-168.51310893518226,-288.3305602933353
2012-03-08,297,2011-03-10,2012-03-08,252,151,-3380.5316020296614,-3320.6524047394696,-5414.6787536123875,-6119.565043406201,-6349.262066563697,0.9967948717948718,-2294.560946084387,-2447.4352747359817,-3683.541412377972,-51.87042170870053,-47.636557905779675,-85.74593831590266,-97.44852532690695,-102.9956734814503,1.0,-43.60507321384939,-41.58944751837212,-64.41032136967151
2012-03-09,298,2011-03-11,2012-03-09,252,152,-3393.513010879371,-3334.530633824614,-5450.035642439175,-6158.715162484924,-6356.752290398797,0.9968152866242038,-2280.507074515892,-2413.8597324720313,-3859.167314387872,-203.3018132313729,-190.30613034321811,-330.54503516519503,-369.2162674239337,-391.60888479665164,1.0,-184.18893356277366,-172.16386673360472,-266.81656359831544
2012-03-12,299,2011-03-14,2012-03-12,252,152,-3391.832469114153,-3337.5988280175247,-5416.874984098582,-6141.142719336703,-6342.078576118528,0.9968132568514978,-2281.353239135784,-2430.814746207255,-3759.5613772166193,-206.00231492610982,-194.69455945819843,-331.400878293414,-378.7153797751115,-397.982735630024,1.0,-185.5582434675208,-173.8384291813324,-270.89088257757993
2012-03-13,300,2011-03-15,2012-03-13,252,152,-3415.733120369036,-3341.7851334656475,-5468.084474208502,-6179.4346863425135,-6422.058119810612,0.9968132568514978,-2304.0525151918278,-2460.595815376435,-3777.5809402558234,-52.03472674488638,-47.76884769209531,-86.88872114714844,-99.75148414339881,-105.31965146969407,1.0,-43.570500280294425,-42.312416917856154,-66.3004929925126
2012-03-14,301,2011-03-16,2012-03-14,252,152,-3399.0680018168396,-3331.2725290961494,-5435.604788636026,-6139.059630815069,-6401.867497925438,0.9968152866242038,-2302.527004675652,-2480.2283064541493,-3845.915090548154,-51.81772201347847,-48.04057589224669,-85.96370600177079,-98.093197379354,-104.23345223937933,1.0,-43.395350467803475,-41.55452387698657,-64.37976812077228
2012-03-15,302,2011-03-17,2012-03-15,252,152,-3410.2209649045276,-3336.061563200244,-5463.695590280201,-6212.598789778612,-6402.679117998095,0.9961807765754297,-2326.8812670107022,-2511.193848010121,-3866.171657485651,-208.12482880356188,-193.21713478187817,-340.0479775918359,-397.2372687539803,-415.41877233109096,1.0,-187.20596395719707,-177.97444943045653,-271.04313426939734
2012-03-16,303,2011-03-18,2012-03-16,252,152,-3413.045443001836,-3348.0802954746414,-5486.039098316651,-6200.285435461708,-6394.944623558869,0.9961807765754297,-2325.7148822062054,-2518.7013105908873,-3841.4937972568914,-201.83367325679205,-185.3124655633601,-334.16848224365197,-386.69177483034167,-398.57649376897376,1.0,-182.85189026976835,-168.46306002563188,-274.0806044509432
2012-03-19,304,2011-03-21,2012-03-19,252,152,-3407.9844551688975,-3347.469814531366,-5426.011398047469,-6178.26624582658,-6381.569352953745,0.9961783439490446,-2310.1129349018142,-2498.9283522040278,-3759.769584161662,-203.36067132399265,-182.7331788740766,-343.33412280150105,-386.1724463553233,-402.9450182884663,1.0,-184.194558368287,-170.99267747080054,-262.6202571355861
2012-03-20,305,2011-03-22,2012-03-20,252,152,-3403.123112944552,-3326.4023571259627,-5428.701821420344,-6194.736390389742,-6400.449622049331,0.9961759082217974,-2301.7732265237755,-2468.824230278894,-3756.091531800575,-52.51199808645037,-48.45172080204,-87.547951912197,-99.44362319189909,-106.11594887178435,1.0,-43.94108330814932,-43.57099100016586,-65.24037793089612
2012-03-21,306,2011-03-23,2012-03-21,252,153,-3429.72138110328,-3345.1746311689026,-5481.329699288433,-6206.459427157317,-6459.341134824903,0.9968354430379747,-2328.6520540923043,-2511.061695899235,-3772.086243498321,-205.24084209072362,-190.92130089191332,-341.6420975485834,-384.4241482475394,-402.01145613679915,1.0,-185.49621554323713,-170.8187987006524,-271.9561535299681
2012-03-22,307,2011-03-24,2012-03-22,252,153,-3437.780135860818,-3361.139663611907,-5486.100982909993,-6243.779415251158,-6471.977874785835,0.9962025316455696,-2347.949342344911,-2484.3542337899,-3907.7207753429852,-202.17283037801707,-186.9249755298224,-324.9889537498473,-379.3726394318331,-392.25680626921917,1.0,-183.8767093552609,-172.6382521686444,-257.1820630675077
2012-03-23,308,2011-03-25,2012-03-23,252,153,-3426.379772944252,-3339.4654996914155,-5468.128519251004,-6167.329744472916,-6403.06912273564,0.9962001266624446,-2316.7397021309403,-2477.0932670770962,-3852.936209734602,-198.25147600343772,-185.04481677666058,-319.8254986554511,-358.60004404213703,-379.1967927090882,1.0,-180.99485399160469,-166.5974852965057,-255.08757658610386
2012-03-26,309,2011-03-28,2012-03-26,252,153,-3423.892682207833,-3362.0519959341846,-5456.296875032014,-6140.249771278434,-6388.95281780457,0.9961977186311787,-2317.6140884963975,-2499.0781945357135,-3826.7529045229285,-197.4982256816357,-182.13172946682528,-320.9028219148419,-367.2583682104088,-379.0350087414105,1.0,-180.1633884125905,-168.86499843002204,-266.76576951513294
2012-03-27,310,2011-03-29,2012-03-27,252,153,-3431.895012407962,-3377.66952823096,-5498.856402770812,-6175.027618598532,-6399.7887148128,0.9961977186311787,-2326.718938412995,-2499.3975041440485,-3824.683042589406,-53.12399936115417,-50.10083582523834,-87.33494020586524,-101.4133762588408,-106.60057005049174,1.0,-44.45831706570111,-42.74670003687527,-64.80527814151928
2012-03-28,311,2011-03-30,2012-03-28,252,153,-3422.4195074133495,-3350.7174809880867,-5486.746684695766,-6152.291842018939,-6372.277649463816,0.9961977186311787,-2310.6808790195555,-2488.7485654195225,-3796.9560067215116,-200.90413924939813,-185.14194617201446,-330.4281246928927,-371.4232276796261,-386.89266798171406,1.0,-181.9575003579037,-173.24271881414103,-269.9529494733706
2012-03-29,312,2011-03-31,2012-03-29,252,153,-3424.0772242676785,-3341.2336443557233,-5484.627780965226,-6170.868805941307,-6394.924963895637,0.9961977186311787,-2317.4747924501885,-2484.144723580451,-3793.618512951592,-53.200410692854376,-49.238838194024666,-88.194279905016,-102.87077049024911,-108.18929238792506,1.0,-44.30423707388175,-42.40121064881438,-68.76086697918643
2012-03-30,313,2011-04-01,2012-03-30,252,153,-3418.0954307470324,-3344.530889711766,-5443.310767745773,-6115.566203875197,-6343.1880788870985,0.9961953075459734,-2316.1613601816903,-2461.2810903031636,-3825.871781230739,-205.71312763132866,-191.35772450405733,-334.8899160446262,-376.2359604762048,-394.01610402246416,1.0,-184.74896457023388,-174.03765922356007,-272.7447518195543
2012-04-02,314,2011-04-04,2012-04-02,252,153,-3427.4813343606597,-3351.9321203202103,-5455.350473725104,-6149.206902490582,-6357.468739087236,0.9961977186311787,-2325.328199962363,-2415.5406773541085,-3828.022797385245,-212.44220237268152,-193.2359708031523,-352.10676213084133,-410.77091279228324,-437.3253550421765,1.0,-188.6050867971792,-174.68521846069984,-285.5626937388642
2012-04-03,315,2011-04-05,2012-04-03,252,153,-3423.847055729296,-3356.306411366472,-5442.008757435878,-6156.127906419575,-6326.395328664689,0.9961904761904762,-2311.005528322766,-2437.3344373305345,-3798.2770760247786,-52.74390900068547,-48.853521531737044,-87.74215431760186,-101.64286971396592,-106.47957682190949,1.0,-44.3894236943083,-42.80680437566851,-65.9276103031482
2012-04-04,316,2011-04-06,2012-04-04,252,153,-3427.5631096027128,-3367.153155953473,-5454.59277926684,-6137.358860921871,-6317.6667465663,0.9968253968253968,-2305.509902434765,-2423.264647560817,-3786.038121445433,-206.76966656290674,-192.1521073801398,-340.27183538358577,-386.64439360578643,-410.5421315827839,1.0,-184.95649427753693,-172.62844610686983,-283.1306275456014
2012-04-05,317,2011-04-07,2012-04-05,252,153,-3423.6488411709847,-3372.222331115335,-5419.486098029681,-6141.834627817435,-6290.734352410266,0.9968274111675127,-2300.8245698488354,-2427.2519473716115,-3761.5708460966503,-196.8391835076426,-188.54737668308672,-310.14499229476615,-347.6463164861667,-363.4504024582386,1.0,-178.93809619182224,-175.56621857449278,-256.18094137083375
2012-04-09,318,2011-04-08,2012-04-09,252,153,-3442.3451142824797,-3388.5869401117384,-5430.048338009027,-6167.215508651275,-6326.507584631043,0.9968253968253968,-2328.629567856668,-2443.453093597762,-3810.336654475536,-197.64729994001405,-185.10050177124594,-319.13232316839355,-362.2608878332593,-385.2079243800799,1.0,-179.33346449075617,-175.8326909134555,-255.27481298451085
2012-04-10,319,2011-04-11,2012-04-10,252,153,-3429.0302279101647,-3366.0936081608947,-5420.2717298008665,-6141.344434406252,-6319.5674769677535,0.9961904761904762,-2311.370633608804,-2470.7063916985876,-3849.1122476106025,-192.94439558677462,-180.356364404021,-307.843334358721,-349.2934060626172,-369.3136035463483,1.0,-176.06584585536132,-171.1656458944577,-252.35210279361132
2012-04-11,320,2011-04-12,2012-04-11,252,153,-3439.8444886358334,-3400.5576002724188,-5420.551505346973,-6121.181675563435,-6292.263397057412,0.9968274111675127,-2291.6807789445115,-2425.6351520097896,-3768.2659534554095,-192.24737424280073,-178.53896889959844,-306.0661917428986,-355.0888324484393,-372.7046046253837,1.0,-175.51850298054327,-169.15731692401246,-243.8964850283266
2012-04-12,321,2011-04-13,2012-04-12,252,153,-3445.66475608838,-3412.19308162078,-5430.347060633125,-6085.43695746867,-6289.885160955657,0.9961953075459734,-2299.4945686701913,-2431.9495603620303,-3692.3464675240675,-52.010776452884606,-48.8638394763462,-84.19495675099178,-96.8626400732421,-102.34805362057159,1.0,-44.00873533347004,-42.050459464217774,-64.82266515556842
2012-04-13,322,2011-04-14,2012-04-13,252,153,-3433.9327363278517,-3389.860540892369,-5448.4206052660975,-6115.868844325856,-6303.250813052355,0.9980976537729866,-2277.113307078049,-2379.670573078158,-3805.9977291941123,-194.55215233196643,-180.6095940629292,-313.18356946841897,-368.0358913068177,-384.6630807851321,1.0,-176.40543894465358,-169.0681460932997,-261.0685328306231
2012-04-16,323,2011-04-15,2012-04-16,252,153,-3427.676483412778,-3390.4063045965995,-5444.358898452018,-6136.011436595888,-6284.442014228961,0.9980964467005076,-2264.816440503643,-2431.1277524626394,-3851.5748672604936,-193.32049056587485,-178.49219512022518,-307.6680330280533,-361.20351945540966,-380.7724637699128,1.0,-176.15725866339525,-166.82728621956196,-255.136845563599
2012-04-17,324,2011-04-18,2012-04-17,252,153,-3464.677684552219,-3424.7574474433395,-5476.210600680001,-6209.159275622113,-6428.174793077143,0.9980952380952381,-2321.04560826098,-2477.2298953458653,-3890.8133385175865,-190.40877795068857,-175.0852698756242,-302.20013649459486,-353.17722305833814,-376.60831069000574,1.0,-174.57330573540165,-167.42125847580706,-242.48081048645548
2012-04-18,325,2011-04-19,2012-04-18,252,153,-3464.2471067564306,-3387.6872986722565,-5522.997496206825,-6285.050054320013,-6453.622008172149,0.9974603174603175,-2331.912134810769,-2513.69166132294,-4041.7781897424225,-191.4170010407545,-177.85179660041933,-295.9966132529868,-355.5333667433489,-379.3290617510972,1.0,-175.25970907560625,-167.19815763511693,-248.09608138589405
2012-04-19,326,2011-04-20,2012-04-19,252,153,-3448.4488709763978,-3380.9237095117996,-5472.614404651391,-6290.96673778384,-6424.4509660425765,0.9974619289340102,-2320.238888498406,-2437.6535175142435,-3915.247004169859,-192.71238924325547,-182.5185825933442,-298.1949966189507,-359.50549277475403,-378.0826044402001,1.0,-176.294219895624,-166.0814681691571,-250.91671534538023
2012-04-20,327,2011-04-21,2012-04-20,252,153,-3446.1804545524806,-3389.7405192742895,-5400.789384901466,-6163.964270031716,-6329.195693242847,0.9980976537729866,-2326.0108709147853,-2398.176406371762,-3923.8478448714695,-193.15950897113956,-180.4333878404035,-304.5309302340931,-351.87373621916043,-364.45133778117463,1.0,-176.89231463782767,-170.08151573494013,-246.8235664335004
2012-04-23,328,2011-04-25,2012-04-23,252,153,-3460.8152107097003,-3401.4370659772917,-5491.235895725253,-6208.246778020604,-6394.68088898441,0.9980964467005076,-2364.734961808383,-2419.4268394440073,-3889.202995718178,-193.40562974473391,-178.6546679364152,-305.5043621350063,-359.2513109551886,-373.66250489626816,1.0,-176.9102033386881,-171.71248881643922,-256.22430441455737
2012-04-24,329,2011-04-26,2012-04-24,252,153,-3446.8805979009207,-3385.486023220315,-5479.29038616593,-6178.585824427882,-6357.132695493955,0.9980964467005076,-2343.004345590205,-2390.1502326283285,-3905.59123392088,-52.990363070165394,-49.80183159672628,-88.62461802552703,-101.27101555485245,-105.66415911989608,1.0,-44.391785255926536,-42.72549725403756,-67.004158127167
2012-04-25,330,2011-04-27,2012-04-25,252,153,-3428.218930874361,-3350.486456791355,-5468.80652442436,-6181.316884469093,-6379.26869915507,0.9980952380952381,-2327.9022376495773,-2362.425823628374,-3826.0442666255753,-191.9443995668221,-177.42758656807615,-305.71644507240455,-361.95848573519794,-381.6914157800104,1.0,-174.96934000818766,-165.37069860626897,-244.1690400245229
2012-04-26,331,2011-04-28,2012-04-26,252,153,-3459.8819642410263,-3371.3024104220412,-5457.279621134128,-6257.093166251383,-6431.401370067017,0.9974603174603175,-2366.3119684400444,-2444.7027330553947,-3919.2538356613386,-52.21781753562811,-48.52223245134929,-86.70997096925429,-98.94029582114297,-104.04510800667549,1.0,-44.03341235012924,-42.5366246926967,-64.76115432236045
